Year	Month	Day	mean	stddev
2012	1	1	83.01673775644299	19.52287607212685
2012	1	2	91.29664494148037	18.225950494926813
2012	1	3	79.12688022086817	21.444326745589958
2012	1	4	68.80185033320814	22.415377859562774
2012	1	5	67.23223704714867	20.551517064915664
2012	1	6	67.94930808061949	19.25068295543326
2012	1	7	69.89415502168029	18.348626306558977
2012	1	8	72.05740634413027	18.060497588566665
2012	1	9	71.5745059079664	20.1127341934184
2012	1	10	71.90262178605613	19.04370514484282
2012	1	11	72.38194227011931	19.050252616307578
2012	1	12	73.60741982331083	18.21152437649118
2012	1	13	74.81953851797462	18.339570481298637
2012	1	14	75.39242812543527	19.606159057454327
2012	1	15	71.70379024788176	22.284557351962796
2012	1	16	66.70397320138224	22.53988779006388
2012	1	17	68.31604333417135	19.059585657204163
2012	1	18	70.39793931886751	17.898250387985655
2012	1	19	69.0252964855268	20.477143412985626
2012	1	20	68.69202843264068	19.45345274605051
2012	1	21	68.08632532788405	19.65447519978058
2012	1	22	67.77117665973756	19.674283648659745
2012	1	23	68.70020672114231	18.548333363598815
2012	1	24	69.4168117683706	17.359895534543416
2012	1	25	70.6651249172957	17.295666390950636
2012	1	26	71.60272099131755	17.48475526508019
2012	1	27	71.18923655284118	17.760568279716598
2012	1	28	72.06611676261477	17.800530536383253
2012	1	29	72.27022269684939	18.42560615636026
2012	1	30	71.41852146175107	19.336768195166243
2012	1	31	70.69408203514266	18.84544674074302
2012	2	1	72.07161950089508	17.94210527882979
2012	2	2	73.27184421458293	18.290291122848384
2012	2	3	72.37921299630011	18.766528748713032
2012	2	4	71.80459596309376	18.671905965191637
2012	2	5	69.61087592967225	20.14783751648068
2012	2	6	67.93596687732368	19.563360214781355
2012	2	7	69.31297954105875	18.629150519059177
2012	2	8	68.44076220755298	19.987238776010013
2012	2	9	68.06436149543414	19.722448453417083
2012	2	10	67.92481944678192	19.464264794709116
2012	2	11	69.34114192184443	18.330493277742274
2012	2	12	66.63952017325796	21.53688205529671
2012	2	13	64.18347365246231	20.68125179305592
2012	2	14	65.04041419292659	19.339916959825917
2012	2	15	66.78845996159289	18.098284237950754
2012	2	16	67.85593637757752	18.34054445546046
2012	2	17	69.37068630303251	18.110297079251513
2012	2	18	70.39780752043494	18.709330884560462
2012	2	19	71.50100211647543	18.966588664418957
2012	2	20	70.56486436343316	19.45886889323833
2012	2	21	69.36192718330116	19.356872743379007
2012	2	22	72.20757095065191	19.144395797621012
2012	2	23	77.10511422494724	21.098430751287193
2012	2	24	74.64083738383393	19.894000793446505
2012	2	25	74.3497669620067	19.64346197928875
2012	2	26	72.01126873420452	19.684894941681396
2012	2	27	70.73324521836628	19.12898771154446
2012	2	28	74.40315095359578	19.518864720987548
2012	2	29	74.14035842717797	19.376145756400376
2012	3	1	74.90674827152523	19.224759533336705
2012	3	2	75.50061530115053	19.315713509886383
2012	3	3	75.98682255328097	19.220259523160728
2012	3	4	76.16226072284257	19.160357136140753
2012	3	5	75.8199006277368	19.312727628900888
2012	3	6	73.92863434850581	19.66300267194041
2012	3	7	38.71518363845438	10.553355774474312
2012	4	25	65.8280418124904	7.901779166786039
2012	4	26	136.92759631452722	17.532113982620213
2012	4	27	137.3867018188693	17.925386222890875
2012	4	28	128.97244886956824	17.823660182395315
2012	4	29	130.2527293259628	17.9074242943082
2012	4	30	134.02857261867385	17.895657697923053
2012	5	1	132.1337491613539	17.85384781709489
2012	5	2	132.6151416200806	17.558241057166306
2012	5	3	135.4231095663414	17.474147517116453
2012	5	4	142.45532224634667	16.86884333065037
2012	5	5	160.00448249994594	17.09258445291781
2012	5	6	163.99604768768194	16.627350051408364
2012	5	7	167.72883848651085	17.599270743712754
2012	5	8	159.16581690919733	17.13986382603123
2012	5	9	168.9599754986325	15.986541039956826
2012	5	10	167.40764112185371	17.329046691555373
2012	5	11	156.57990566598764	17.984283901561767
2012	5	12	168.11841991266843	18.356962353782485
2012	5	13	189.6764266963842	18.619650706193713
2012	5	14	190.79811519739312	16.922408326673725
2012	5	15	192.15299869017446	15.922212555350452
2012	5	16	198.4697413377116	17.22557432086611
2012	5	17	189.43254441804936	18.910603302262928
2012	5	18	185.95226859933297	19.69345241760609
2012	5	19	194.3115634446805	19.649198135158617
2012	5	20	208.23007886944862	18.978226693794003
2012	5	21	201.36970315310683	16.60430104816044
2012	5	22	203.3471948463834	16.43174780980342
2012	5	23	209.83843394557462	17.51146544327257
2012	5	24	215.4301026715146	14.603767511079125
2012	5	25	212.35712286722992	14.484598172239119
2012	5	26	156.78294925754565	8.9127280251006
2012	5	27	48.932242292257364	3.9321240455918236
2012	5	28	69.47778683420388	5.35299758812701
2012	5	29	19.63293245351859	1.500009574241766
2012	6	2	16.16037041015212	1.5163564883408938
2012	6	3	197.7918288966883	18.578215375618367
2012	6	4	179.97505448582234	20.64323428319587
2012	6	5	173.83259586580013	19.094489187063818
2012	6	6	179.70869898678427	18.361348972732415
2012	6	7	187.18587854299295	17.810400685848016
2012	6	8	197.2210530106201	19.290013631265683
2012	6	9	204.87544804382205	16.96031723783583
2012	6	10	215.64993958910154	17.751011058522113
2012	6	11	212.73319866932792	17.25920478757199
2012	6	12	213.26197944734753	16.982982226450837
2012	6	13	217.70076889254105	16.202872622430267
2012	6	14	216.95995187536295	16.7958022608172
2012	6	15	212.04527993388328	21.123861430678694
2012	6	16	212.8254844209212	21.202932534729705
2012	6	17	205.67849372571192	20.25554881794549
2012	6	18	205.17577057966952	17.917118314718522
2012	6	19	205.20072793577575	19.038354292400765
