Year	Month	Day	mean	stddev
2013	1	10	174.61253026672023	74.44080150709588
2013	1	11	174.58644026347167	74.67945707671511
2013	1	12	176.22039563793362	75.27312139797856
2013	1	13	179.3742627479491	75.26829277784718
2013	1	14	178.3568326816547	74.94259013397243
2013	1	15	176.20040593182682	72.46386653719887
2013	1	16	169.7192756512625	74.5713859010871
2013	1	17	167.9300949366242	74.73481871371555
2013	1	18	171.38594222751567	74.30569644524613
2013	1	19	166.28627100897717	73.07002113767301
2013	1	20	165.64179220125843	73.99304958085811
2013	1	21	165.08145679490752	72.79060603929004
2013	1	22	160.71383021401593	70.82567707256699
2013	1	23	161.5599909098865	71.09799626599838
2013	1	24	159.8782894178018	67.90302670518894
2013	1	25	151.41367686104226	66.13398443288786
2013	1	26	148.59721883443038	66.1805575486671
2013	1	27	149.15917689801725	67.76237960112431
2013	1	28	147.02900509790587	66.86681478555336
2013	1	29	147.14529631353707	67.11428053282711
2013	1	30	147.7882291748508	68.67611763895495
2013	1	31	152.5881187857378	70.62880539827495
2013	2	1	185.68380995686056	73.49912079620147
2013	2	2	144.79325782726255	69.51153525430014
2013	2	3	150.28558208141894	69.466883421861
2013	2	4	150.96285203445183	70.56048926644782
2013	2	5	147.64279618867133	68.42333567416635
2013	2	6	146.06876101054522	67.75745810066476
2013	2	7	145.99122721379746	68.45766943810807
2013	2	8	142.90516768798204	66.69137684118124
2013	2	9	143.36503216132442	67.26183837488122
2013	2	10	146.38833302627003	66.59826207461379
2013	2	11	143.8902732861604	68.05039045741337
2013	2	12	142.2296587287584	68.59737133477667
2013	2	13	140.62501088917372	70.34152476803735
2013	2	14	142.268059508201	70.79044237669747
2013	2	15	143.47153721069427	70.52982446219515
2013	2	16	144.29513841522999	70.21349767415823
2013	2	17	143.98768771293933	70.03658236232351
2013	2	18	144.82386754636082	69.6579945250241
2013	2	19	146.336973269062	69.15381642742618
2013	2	20	149.40291856292228	70.27516714070431
2013	2	21	144.1541223295984	68.76588656752402
2013	2	22	143.72068872680518	67.26885133712962
2013	2	23	150.86812161960773	69.17274109949985
2013	2	24	151.20775883574365	69.79779508242254
2013	2	25	150.6368074891831	68.83994134126506
2013	2	26	150.48010012704447	68.52917536367471
2013	2	27	151.34290701525595	68.841254574952
2013	2	28	148.12950657976654	68.66372133039978
2013	3	1	152.65603699678397	69.07371095295001
2013	3	2	152.70171409407268	68.82923640270084
2013	3	3	152.99462345402623	68.76511030060443
2013	3	4	153.30077122158588	68.88274330939791
2013	3	5	156.38276880609826	69.86578322358055
2013	3	6	161.90724998816722	71.57416885701562
2013	3	7	154.6745818505505	69.99166655036593
2013	3	8	161.8417396198705	73.16027261241766
2013	3	9	156.06177274573741	70.50794200314084
2013	3	10	156.18671566493714	70.42665025865043
2013	3	11	159.9566473797751	70.70260505032107
2013	3	12	171.28485239279937	72.33174513086051
2013	3	13	173.42411914170924	71.82263148912521
2013	3	14	169.30385601666595	74.13156006375863
2013	3	15	154.91293389512117	70.30383133276447
2013	3	16	161.23137042417528	72.17184790855072
2013	3	17	161.5633619266685	72.52727643323344
2013	3	18	160.74225320926962	72.00204982252559
2013	3	19	165.1424231528736	72.4503595282188
2013	3	20	155.9922315620032	70.9009421947211
2013	3	21	155.28628497541396	71.07120113440256
2013	3	22	156.3893225806463	70.89060578455377
2013	3	23	157.4356560524232	70.44826934005947
2013	3	24	158.41633552612618	70.13688429815019
2013	3	25	160.0571363452812	70.27090870486593
2013	3	26	167.10238792397178	72.40157770032658
2013	3	27	170.74210725518012	72.94033429445727
2013	3	28	179.3687213216074	75.00781442744872
2013	3	29	175.73154020709796	73.54340467678026
2013	3	30	183.00956088153242	75.87497324419377
2013	3	31	182.21663469730115	77.32306711328695
2013	4	1	185.1243778987744	75.03807202877486
2013	4	2	174.79335015036787	71.40285904947422
2013	4	3	139.34807292260356	67.06793943079235
2013	4	4	124.08151720919957	66.84328549106175
2013	4	5	137.06576653369655	70.74038341481796
2013	4	6	152.64932777577172	70.9795294857661
2013	4	7	128.13122534826164	68.16226762234284
2013	4	8	122.43038683719178	55.55729893648723
2013	4	9	176.1691459506295	52.45326382159829
2013	4	10	277.96409662309236	81.94869630171027
2013	4	11	276.3835861945749	83.54766962818337
2013	4	12	219.13611012501968	81.37622247686167
2013	4	13	219.5386565721068	79.20123461553017
2013	4	14	230.75978848191176	79.87215954051935
2013	4	15	238.76102001146978	81.75239722699068
2013	4	16	262.1193451607011	81.99856710780014
